YEAR,QUARTER,MONTH,AIRLINE_ID,UNIQUE_CARRIER,CARRIER,CARRIER_NAME,CARRIER_GROUP_NEW,SALA_GALLONS,SDOM_GALLONS,SDOMT_GALLONS,SATL_GALLONS,SPAC_GALLONS,SLAT_GALLONS,SINT_GALLONS,TS_GALLONS,NALA_GALLONS,NDOM_GALLONS,NDOMT_GALLONS,NATL_GALLONS,NPAC_GALLONS,NLAT_GALLONS,MAC_GALLONS,NINT_GALLONS,TN_GALLONS,TDOMT_GALLONS,TINT_GALLONS,TOTAL_GALLONS,SALA_COST,SDOM_COST,SDOMT_COST,SATL_COST,SPAC_COST,SLAT_COST,SINT_COST,TS_COST,NALA_COST,NDOM_COST,NDOMT_COST,NATL_COST,NPAC_COST,NLAT_COST,MAC_COST,NINT_COST,TN_COST,TDOMT_COST,TINT_COST,TOTAL_COST
2024,1,3,20378,YV,YV,Mesa Airlines Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,1,3,20397,OH,OH,PSA Airlines Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,1,3,20398,MQ,MQ,Envoy Air,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,1,3,20401,3M,3M,Silver Airways,2,0.00,284393.00,284393.00,248039.00,0.00,0.00,248039.00,532432.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,284393.00,248039.00,532432.00,0.00,1673514.00,1673514.00,66311.00,0.00,0.00,66311.00,1739825.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1673514.00,66311.00,1739825.00
2024,1,3,20405,N8,N8,National Air Cargo Group Inc d/ba National Airlines,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1190144.00,1190144.00,1479730.00,2417739.00,0.00,2293459.00,6190928.00,7381072.00,1190144.00,6190928.00,7381072.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3872658.00,3872658.00,4338358.00,6890974.00,0.00,6744413.00,17973745.00,21846403.00,3872658.00,17973745.00,21846403.00
2024,1,3,20408,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,251508.00,0.00,251508.00,0.00,0.00,0.00,0.00,251508.00,14559.00,80523.00,95082.00,0.00,0.00,0.00,0.00,0.00,95082.00,346590.00,0.00,346590.00,775917.00,0.00,775917.00,0.00,0.00,0.00,0.00,775917.00,44851.00,248059.00,292910.00,0.00,0.00,0.00,0.00,0.00,292910.00,1068827.00,0.00,1068827.00
2024,1,3,20409,B6,B6,JetBlue Airways,3,0.00,53386409.00,53386409.00,3443133.00,0.00,18484836.00,21927969.00,75314378.00,0.00,7806.00,7806.00,0.00,0.00,0.00,0.00,0.00,7806.00,53394215.00,21927969.00,75322184.00,0.00,160306157.00,160306157.00,10338875.00,0.00,55505383.00,65844258.00,226150415.00,0.00,22438.00,22438.00,0.00,0.00,0.00,0.00,0.00,22438.00,160328595.00,65844258.00,226172853.00
2024,1,3,20416,NK,NK,Spirit Air Lines,3,0.00,43777796.00,43777796.00,0.00,0.00,6293310.00,6293310.00,50071106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43777796.00,6293310.00,50071106.00,0.00,126142234.00,126142234.00,0.00,0.00,18133672.00,18133672.00,144275906.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,126142234.00,18133672.00,144275906.00
2024,1,3,20422,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,0.00,7691517.00,7691517.00,0.00,0.00,2489346.00,2489346.00,10180863.00,0.00,1165186.00,1165186.00,0.00,0.00,91559.00,3148.00,94707.00,1259893.00,8856703.00,2584053.00,11440756.00,0.00,23151466.00,23151466.00,0.00,0.00,7492933.00,7492933.00,30644399.00,0.00,3507210.00,3507210.00,0.00,0.00,275593.00,9475.00,285068.00,3792278.00,26658676.00,7778001.00,34436677.00
2024,1,3,20427,PT,PT,Piedmont Airlines,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,1,3,20436,F9,F9,Frontier Airlines Inc.,3,0.00,30423709.00,30423709.00,0.00,0.00,2689721.00,2689721.00,33113430.00,0.00,3699.00,3699.00,0.00,0.00,25893.00,0.00,25893.00,29592.00,30427408.00,2715614.00,33143022.00,0.00,81941510.00,81941510.00,0.00,0.00,7856630.00,7856630.00,89798140.00,0.00,10031.00,10031.00,0.00,0.00,70217.00,0.00,70217.00,80248.00,81951541.00,7926847.00,89878388.00
2024,1,3,20445,C5,C5,CommuteAir LLC dba CommuteAir,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,1,3,20447,U7,U7,USA Jet Airlines Inc.,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,630142.00,630142.00,0.00,0.00,4896.00,0.00,4896.00,635038.00,630142.00,4896.00,635038.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1923882.00,1923882.00,0.00,0.00,18579.00,0.00,18579.00,1942461.00,1923882.00,18579.00,1942461.00
2024,1,3,20452,YX,YX,Republic Airline,3,0.00,39365.00,39365.00,0.00,0.00,0.00,0.00,39365.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39365.00,0.00,39365.00,0.00,112176.00,112176.00,0.00,0.00,0.00,0.00,112176.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112176.00,0.00,112176.00
2024,1,3,20453,ABX,ABX,ABX Air Inc,2,0.00,24620.00,24620.00,0.00,0.00,0.00,0.00,24620.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24620.00,0.00,24620.00,0.00,49413.00,49413.00,0.00,0.00,0.00,0.00,49413.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49413.00,0.00,49413.00
2024,1,3,20500,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,1,3,21161,09Q,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,706649.00,706649.00,22694.00,0.00,10997.00,0.00,33691.00,740340.00,706649.00,33691.00,740340.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2844202.00,2844202.00,95325.00,0.00,47581.00,0.00,142906.00,2987108.00,2844202.00,142906.00,2987108.00
2024,1,3,21492,1BQ,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,390195.00,390195.00,0.00,0.00,34065.00,314475.00,348540.00,738735.00,390195.00,348540.00,738735.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1552976.00,1552976.00,0.00,0.00,135579.00,1251610.00,1387189.00,2940165.00,1552976.00,1387189.00,2940165.00
2024,1,3,21629,KD,KD,Western Global,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,401247.00,752723.00,1153970.00,10185.00,545537.00,0.00,529436.00,1085158.00,2239128.00,1153970.00,1085158.00,2239128.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1193910.00,2318049.00,3511959.00,41860.00,1382919.00,0.00,1722649.00,3147428.00,6659387.00,3511959.00,3147428.00,6659387.00
2024,1,3,21634,KH,KH,Aloha Air Cargo,2,0.00,612656.00,612656.00,0.00,0.00,0.00,0.00,612656.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,612656.00,0.00,612656.00,0.00,1592906.00,1592906.00,0.00,0.00,0.00,0.00,1592906.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1592906.00,0.00,1592906.00
2024,1,3,21652,27Q,27Q,"Jet Aviation Flight Services, Inc.",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,1,3,21754,2PQ,2PQ,21 Air LLC,1,0.00,1037.00,1037.00,0.00,0.00,0.00,0.00,1037.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1037.00,0.00,1037.00,0.00,3451.00,3451.00,0.00,0.00,0.00,0.00,3451.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3451.00,0.00,3451.00
2024,1,3,21875,37Q,37Q,"Eastern Air Express, LLC (EAX)",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25320.00,25320.00,0.00,0.00,66735.00,0.00,66735.00,92055.00,25320.00,66735.00,92055.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83303.00,83303.00,0.00,0.00,219558.00,0.00,219558.00,302861.00,83303.00,219558.00,302861.00
2024,1,3,21974,3EQ,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,1,3,22080,MX,MX,Breeze Aviation Group DBA  Breeze,1,0.00,4928294.00,4928294.00,0.00,0.00,0.00,0.00,4928294.00,0.00,687965.00,687965.00,0.00,0.00,0.00,0.00,0.00,687965.00,5616259.00,0.00,5616259.00,0.00,15350392.00,15350392.00,0.00,0.00,0.00,0.00,15350392.00,0.00,2142837.00,2142837.00,0.00,0.00,0.00,0.00,0.00,2142837.00,17493229.00,0.00,17493229.00
2024,1,3,22085,GCA,GCA,"Global Crossing Airlines, Inc.",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,807312.00,807312.00,0.00,0.00,782446.00,0.00,782446.00,1589758.00,807312.00,782446.00,1589758.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2089144.00,2089144.00,0.00,0.00,2028677.00,0.00,2028677.00,4117821.00,2089144.00,2028677.00,4117821.00
2024,2,4,19393,WN,WN,Southwest Airlines Co.,3,0.00,183588654.00,183588654.00,0.00,0.00,2115721.00,2115721.00,185704375.00,0.00,6482.00,6482.00,0.00,0.00,0.00,0.00,0.00,6482.00,183595136.00,2115721.00,185710857.00,0.00,505752889.00,505752889.00,0.00,0.00,6668706.00,6668706.00,512421595.00,0.00,20292.00,20292.00,0.00,0.00,0.00,0.00,0.00,20292.00,505773181.00,6668706.00,512441887.00
2024,2,4,19687,QX,QX,Horizon Air,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,2,4,19690,HA,HA,Hawaiian Airlines Inc.,3,0.00,15701201.00,15701201.00,0.00,5498713.00,0.00,5498713.00,21199914.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15701201.00,5498713.00,21199914.00,0.00,44125105.00,44125105.00,0.00,14452688.00,0.00,14452688.00,58577793.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44125105.00,14452688.00,58577793.00
2024,2,4,19790,DL,DL,Delta Air Lines Inc.,3,0.00,182185331.00,182185331.00,71686032.00,17943588.00,28110602.00,117740222.00,299925553.00,0.00,1503150.00,1503150.00,124502.00,70830.00,65181.00,0.00,260513.00,1763663.00,183688481.00,118000735.00,301689216.00,0.00,493857831.00,493857831.00,194322498.00,48640477.00,76200651.00,319163626.00,813021457.00,0.00,4074655.00,4074655.00,337492.00,192002.00,176688.00,0.00,706182.00,4780837.00,497932486.00,319869808.00,817802294.00
2024,2,4,19805,AA,AA,American Airlines Inc.,3,0.00,186441741.00,186441741.00,59716516.00,9925285.00,40947121.00,110588922.00,297030663.00,0.00,419046.00,419046.00,114357.00,81516.00,97878.00,0.00,293751.00,712797.00,186860787.00,110882673.00,297743460.00,0.00,494089322.00,494089322.00,159775700.00,25678774.00,115651600.00,301106074.00,795195396.00,0.00,1104115.00,1104115.00,311686.00,217239.00,277113.00,0.00,806038.00,1910153.00,495193437.00,301912112.00,797105549.00
2024,2,4,19874,8C,8C,Air Transport International,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,248512.00,248512.00,0.00,0.00,0.00,684754.00,684754.00,933266.00,248512.00,684754.00,933266.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,701628.00,701628.00,0.00,0.00,0.00,2625474.00,2625474.00,3327102.00,701628.00,2625474.00,3327102.00
2024,2,4,19917,5X,5X,United Parcel Service,3,0.00,55653000.00,55653000.00,14381000.00,22838000.00,2621000.00,39840000.00,95493000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55653000.00,39840000.00,95493000.00,0.00,151593000.00,151593000.00,38542000.00,60385000.00,7530000.00,106457000.00,258050000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151593000.00,106457000.00,258050000.00
2024,2,4,19930,AS,AS,Alaska Airlines Inc.,3,1418561.00,55313603.00,56732164.00,0.00,0.00,1404176.00,1404176.00,58136340.00,91635.00,161229.00,252864.00,0.00,0.00,0.00,0.00,0.00,252864.00,56985028.00,1404176.00,58389204.00,3882268.00,163942822.00,167825090.00,0.00,0.00,4448966.00,4448966.00,172274056.00,250783.00,426410.00,677193.00,0.00,0.00,0.00,0.00,0.00,677193.00,168502283.00,4448966.00,172951249.00
2024,2,4,19977,UA,UA,United Air Lines Inc.,3,0.00,154579051.00,154579051.00,80662544.00,49435413.00,35521149.00,165619106.00,320198157.00,0.00,950556.00,950556.00,145388.00,438011.00,140511.00,8676.00,732586.00,1683142.00,155529607.00,166351692.00,321881299.00,0.00,423524311.00,423524311.00,221673313.00,130643823.00,102276556.00,454593692.00,878118003.00,0.00,2657168.00,2657168.00,406782.00,1150771.00,403128.00,30898.00,1991579.00,4648747.00,426181479.00,456585271.00,882766750.00
2024,2,4,20007,5Y,5Y,Atlas Air Inc.,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18137295.00,18137295.00,4297714.00,35394454.00,8339889.00,4663798.00,52695855.00,70833150.00,18137295.00,52695855.00,70833150.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53386206.00,53386206.00,13322913.00,95918970.00,25353263.00,19121572.00,153716718.00,207102924.00,53386206.00,153716718.00,207102924.00
2024,2,4,20046,ZW,ZW,Air Wisconsin Airlines Corp,2,0.00,1275.00,1275.00,0.00,0.00,0.00,0.00,1275.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1275.00,0.00,1275.00,0.00,5777.00,5777.00,0.00,0.00,0.00,0.00,5777.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5777.00,0.00,5777.00
2024,2,4,20100,PO,PO,Polar Air Cargo Airways,3,0.00,550558.00,550558.00,0.00,5645868.00,0.00,5645868.00,6196426.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,550558.00,5645868.00,6196426.00,0.00,1585608.00,1585608.00,0.00,15300301.00,0.00,15300301.00,16885909.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1585608.00,15300301.00,16885909.00
2024,2,4,20107,FX,FX,Federal Express Corporation,3,0.00,49966213.00,49966213.00,13931000.00,27221820.00,2156754.00,43309574.00,93275787.00,1075.00,800715.00,801790.00,96844.00,1013375.00,585287.00,246091.00,1941597.00,2743387.00,50768003.00,45251171.00,96019174.00,0.00,134703000.00,134703000.00,37310000.00,71890000.00,6241000.00,115441000.00,250144000.00,3000.00,2163000.00,2166000.00,261000.00,2616000.00,1608000.00,712000.00,5197000.00,7363000.00,136869000.00,120638000.00,257507000.00
2024,2,4,20108,NC,NC,Northern Air Cargo Inc.,2,277328.00,1054246.00,1331574.00,0.00,0.00,404848.00,404848.00,1736422.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1331574.00,404848.00,1736422.00,817074.00,2797746.00,3614820.00,0.00,0.00,1170806.00,1170806.00,4785626.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3614820.00,1170806.00,4785626.00
2024,2,4,20151,M6,M6,Amerijet International,2,0.00,231112.00,231112.00,126423.00,0.00,1608553.00,1734976.00,1966088.00,0.00,443097.00,443097.00,72570.00,0.00,40673.00,0.00,113243.00,556340.00,674209.00,1848219.00,2522428.00,0.00,645337.00,645337.00,370089.00,0.00,4689403.00,5059492.00,5704829.00,0.00,1343625.00,1343625.00,291948.00,0.00,133006.00,0.00,424954.00,1768579.00,1988962.00,5484446.00,7473408.00
2024,2,4,20166,GFQ,GFQ,Gulf And Caribbean Cargo,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,186630.00,186630.00,0.00,0.00,59718.00,0.00,59718.00,246348.00,186630.00,59718.00,246348.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,912053.00,912053.00,0.00,0.00,291183.00,0.00,291183.00,1203236.00,912053.00,291183.00,1203236.00
2024,2,4,20169,L2,L2,Lynden Air Cargo Airlines,2,140283.00,0.00,140283.00,0.00,0.00,0.00,0.00,140283.00,19211.00,31723.00,50934.00,32454.00,0.00,0.00,0.00,32454.00,83388.00,191217.00,32454.00,223671.00,388819.00,0.00,388819.00,0.00,0.00,0.00,0.00,388819.00,53190.00,88712.00,141902.00,77449.00,0.00,0.00,0.00,77449.00,219351.00,530721.00,77449.00,608170.00
2024,2,4,20177,PFQ,PFQ,Asia Pacific,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,523303.00,0.00,0.00,523303.00,523303.00,0.00,523303.00,523303.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1524827.00,0.00,0.00,1524827.00,1524827.00,0.00,1524827.00,1524827.00
2024,2,4,20195,WI,WI,Sky Lease Cargo,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1999484.00,0.00,1999484.00,1999484.00,0.00,1999484.00,1999484.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5765035.00,0.00,5765035.00,5765035.00,0.00,5765035.00,5765035.00
2024,2,4,20207,XP,XP,TEM Enterprises dba  Avelo Airlines,2,0.00,2306216.00,2306216.00,0.00,0.00,0.00,0.00,2306216.00,0.00,105075.00,105075.00,6286.00,0.00,35200.00,0.00,41486.00,146561.00,2411291.00,41486.00,2452777.00,0.00,7196169.00,7196169.00,0.00,0.00,0.00,0.00,7196169.00,0.00,327869.00,327869.00,19614.00,0.00,109836.00,0.00,129450.00,457319.00,7524038.00,129450.00,7653488.00
2024,2,4,20304,OO,OO,SkyWest Airlines Inc.,3,0.00,1884334.00,1884334.00,0.00,0.00,0.00,0.00,1884334.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1884334.00,0.00,1884334.00,0.00,6542295.00,6542295.00,0.00,0.00,0.00,0.00,6542295.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6542295.00,0.00,6542295.00
2024,2,4,20310,WL,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111140.00,111140.00,0.00,0.00,454306.00,0.00,454306.00,565446.00,111140.00,454306.00,565446.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,607159.00,607159.00,0.00,0.00,1037058.00,0.00,1037058.00,1644217.00,607159.00,1037058.00,1644217.00
2024,2,4,20363,9E,9E,Endeavor Air Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,2,4,20368,G4,G4,Allegiant Air,3,0.00,17549923.00,17549923.00,0.00,0.00,0.00,0.00,17549923.00,0.00,463236.00,463236.00,16023.00,0.00,96711.00,0.00,112734.00,575970.00,18013159.00,112734.00,18125893.00,0.00,52587568.00,52587568.00,0.00,0.00,0.00,0.00,52587568.00,0.00,1457223.00,1457223.00,60141.00,0.00,309507.00,0.00,369648.00,1826871.00,54044791.00,369648.00,54414439.00
2024,2,4,20370,KAQ,KAQ,Kalitta Air LLC,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4014519.00,4014519.00,101610.00,7075575.00,308498.00,1259687.00,8745370.00,12759889.00,4014519.00,8745370.00,12759889.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11514143.00,11514143.00,308225.00,19137234.00,903476.00,4120446.00,24469381.00,35983524.00,11514143.00,24469381.00,35983524.00
2024,2,4,20372,KLQ,KLQ,Kalitta Charters II,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110096.00,110096.00,0.00,0.00,313.00,0.00,313.00,110409.00,110096.00,313.00,110409.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,368939.00,368939.00,0.00,0.00,1111.00,0.00,1111.00,370050.00,368939.00,1111.00,370050.00
2024,2,4,20377,X9,X9,Omni Air International LLC,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129025.00,129025.00,145232.00,24337.00,49775.00,3494684.00,3714028.00,3843053.00,129025.00,3714028.00,3843053.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,477159.00,477159.00,518765.00,73015.00,100102.00,14478293.00,15170175.00,15647334.00,477159.00,15170175.00,15647334.00
2024,2,4,20378,YV,YV,Mesa Airlines Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,2,4,20397,OH,OH,PSA Airlines Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,2,4,20398,MQ,MQ,Envoy Air,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,2,4,20401,3M,3M,Silver Airways,2,0.00,266214.00,266214.00,244712.00,0.00,0.00,244712.00,510926.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,266214.00,244712.00,510926.00,0.00,900113.00,900113.00,838288.00,0.00,0.00,838288.00,1738401.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,900113.00,838288.00,1738401.00
2024,2,4,20405,N8,N8,National Air Cargo Group Inc d/ba National Airlines,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1001749.00,1001749.00,1702296.00,1433815.00,0.00,2014919.00,5151030.00,6152779.00,1001749.00,5151030.00,6152779.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3352546.00,3352546.00,5056533.00,3923391.00,0.00,6218314.00,15198238.00,18550784.00,3352546.00,15198238.00,18550784.00
2024,2,4,20408,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,237600.00,0.00,237600.00,0.00,0.00,0.00,0.00,237600.00,22906.00,66999.00,89905.00,0.00,0.00,0.00,0.00,0.00,89905.00,327505.00,0.00,327505.00,733173.00,0.00,733173.00,0.00,0.00,0.00,0.00,733173.00,70682.00,206742.00,277424.00,0.00,0.00,0.00,0.00,0.00,277424.00,1010597.00,0.00,1010597.00
2024,2,4,20409,B6,B6,JetBlue Airways,3,0.00,49923162.00,49923162.00,3905527.00,0.00,18079431.00,21984958.00,71908120.00,0.00,3224.00,3224.00,0.00,0.00,0.00,0.00,0.00,3224.00,49926386.00,21984958.00,71911344.00,0.00,150195364.00,150195364.00,11749897.00,0.00,54392521.00,66142418.00,216337782.00,0.00,9145.00,9145.00,0.00,0.00,0.00,0.00,0.00,9145.00,150204509.00,66142418.00,216346927.00
2024,2,4,20416,NK,NK,Spirit Air Lines,3,0.00,41461258.00,41461258.00,0.00,0.00,5505435.00,5505435.00,46966693.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41461258.00,5505435.00,46966693.00,0.00,121630766.00,121630766.00,0.00,0.00,16150746.00,16150746.00,137781512.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,121630766.00,16150746.00,137781512.00
2024,2,4,20422,SY,SY,Sun Country Airlines d/b/a MN Airlines,3,0.00,7275241.00,7275241.00,0.00,0.00,898664.00,898664.00,8173905.00,0.00,966126.00,966126.00,0.00,0.00,74326.00,16504.00,90830.00,1056956.00,8241367.00,989494.00,9230861.00,0.00,21680217.00,21680217.00,0.00,0.00,2678019.00,2678019.00,24358236.00,0.00,2879056.00,2879056.00,0.00,0.00,221492.00,49182.00,270674.00,3149730.00,24559273.00,2948693.00,27507966.00
